mbytes_recived,mbytes_sent_to_worker,mse,mape%,mae,mbytes_sent_for_aggre,agent_id,round_id
0.006281852722167969,0.0449981689453125,1.5030068425403442e-06,34.46875,0.0005719003384001553,None,4,47
0.013254165649414062,0.04541015625,1.0765646720756195e-06,32.625,0.0005089447950012982,0.4841327667236328,0,48
0.012224197387695312,0.0452117919921875,1.3646238130604615e-06,34.375,0.0005221713217906654,None,1,48
0.009181976318359375,0.04528522491455078,1.4170808526614564e-06,35.8125,0.0005507756141014397,None,2,48
0.010304450988769531,0.04543304443359375,1.2034624887746759e-06,33.53125,0.0005096803652122617,None,3,48
0.00579833984375,0.04496002197265625,1.7016621995935566e-06,36.21875,0.0005926409503445029,None,4,48
0.011956214904785156,0.045327186584472656,1.1981928764726035e-06,35.1875,0.0005298716714605689,0.484130859375,0,49
0.013802528381347656,0.04469108581542969,1.0283077926942497e-06,33.46875,0.0005121199646964669,None,1,49
0.007712364196777344,0.04545116424560547,1.4125266716291662e-06,38.4375,0.0005743298679590225,None,2,49
0.009340286254882812,0.04528522491455078,1.3014104069952737e-06,34.0625,0.0005157229024916887,None,3,49
0.004399299621582031,0.045235633850097656,1.6368179558412521e-06,36.0,0.0005887040169909596,None,4,49
